business_id;less_100m;less_500m;less_1km;less_5km;less_10km;less_50km
edMDjyhuyaaRo5nOstjlpg;0;0;0;13;76;1909
34Eqv8jXgxg_EEwcsNgeeg;1;17;46;101;119;183
G05onTfsBbgpFHejwvDCcQ;0;8;13;79;215;518
2Ec7JLAHcJo4Aj2yvqfkiA;0;0;0;2;3;267
HoXdBq2Puaj69d8z6lgiVw;0;1;1;27;72;491
G2okUNH-Jeks8hqJvSilcw;0;3;6;182;266;493
6F8BtCbhjXjvXTcdDQ968Q;0;1;3;264;411;471
toyrKJg9cZgssxGfQ_kRgA;0;0;1;41;180;2166
ddOSzwvJSdM8inofl-ybdw;1;3;7;113;404;471
hZCp2jixJy358TeaiMwZ4A;0;1;5;26;87;1031
K9gaM9XdGqGWsQMdjpxFIQ;7;57;150;676;840;2175
fgTOJRkc703E4XRdcr5zRA;1;3;5;104;228;350
RsJE0PIwTgKSB6CHmutjAw;0;0;2;39;246;377
LjXS6sgzY6-kX2WKPykx_A;2;34;82;276;378;471
o1bd3WLl4McflqjDTJTdHQ;0;0;1;21;112;493
0s8M7TmzxKfAibuBmm2uYw;0;3;4;19;54;475
qi1fmFf25hJTPtjqG3hhQg;3;6;7;112;297;377
eqLgpNj0DnRpMj63IfGVeA;0;0;0;0;16;350
D2gONomZQyRjxR3TMHJovw;8;77;222;678;832;2181
Nz0AJVskEAlMVgF2HMhFRw;0;2;2;9;83;350
IRrUGBV4BjumBG3oiRRF9Q;0;0;0;40;163;2128
-Lz1eG1xyHk634wVzBD83g;2;2;3;13;33;466
7pTSUbvuKYowZfN0bGSy8w;0;0;1;182;262;1090
2yhZklZm-4SmAVYRdPK4XQ;1;5;14;160;230;267
G7Hq19GVC-zcAFuvovvIWg;1;5;7;15;64;2018
itAhmbhHOyQQparfwicjDQ;0;16;59;284;378;471
BifjgBfpv7dA3Q0qHBIlBw;0;0;1;4;55;1945
BSSuIk1eV8Pt1WcQnUkofQ;0;0;0;51;286;377
EGITUFVLb87GRKapMtZg-w;0;1;1;66;206;1087
ccSzXV4wi2cJPnkfP7xy5A;1;1;10;74;789;2213
3zWNxtRhyR4rLPfXyQgSyw;0;1;1;13;46;745
wPwxfwrSNMmqxEHMzGG1Jw;0;0;0;3;81;471
fN36I-dXUjXCEgDKRi2hjg;0;0;0;64;167;216
5ZUyW2FV8jwtLQPMSbx6wA;0;0;1;125;271;377
qtyF_DOueK4JwFn8Trsr2A;0;1;11;22;53;1859
0Aov4WvC_3NErO5JtmoJtw;0;1;4;56;267;493
WKQnbFHNaENHMHDVhFMk-A;3;4;9;48;105;216
2FSMRmpCjkbAY615yJp_Qg;0;2;2;9;211;471
VCjvaX_78oEKG3I9oTJEag;0;2;7;224;386;471
WhzPmavp93LcoFVZSELUSw;1;2;2;18;44;1786
lbtx0YX6Hj1F1WEv-QQjbg;0;3;3;18;82;1078
vTNm04guTgOT5hCmGSN5HA;0;0;3;32;124;1101
RluKriAcsLRb8WyJs_uubw;0;0;0;3;3;624
RIXWht1pZG8pe1SJk5hhXw;2;16;18;47;56;183
UgvyukRCZidKkqtIeOVDMg;0;1;5;200;311;377
c-CAcdH2-12g1sQUQfy5xw;0;1;2;38;127;1048
YdsPB-Wl4CEo56qaFTTlGQ;0;8;56;632;870;2199
ZiQiMlvgk19GrEEkN9kyRA;1;16;20;120;254;1090
Wl0NHi-9yIbBElYEvpTEHQ;1;5;5;31;88;956
lnzvlkjKKPLatw6Y7ThcaQ;2;9;10;83;272;1090
7U7IgKCBvUqHDoZvmunuAA;0;0;0;44;74;1649
Bc_Bw3dLw5S5hXM8UCFoqw;0;0;0;1;2;898
zELwtjWxnYXVAzOu82Xw1Q;0;1;1;33;76;1996
Z0tqMjLVWNub24JsywCwbA;2;5;6;39;132;1016
ZnRFh390K4vgTvbNKi59GA;0;1;1;40;106;466
KC49N2P4g9_EJ-NV7vE_8w;0;1;3;119;226;350
3w7NRntdQ9h0KwDsksIt5Q;0;2;2;16;129;350
aUyOBYQW20UiAVGeCdEwGg;0;0;0;6;31;350
B7nlRFe3EeQwAWpUpefGHA;0;1;6;10;31;757
pj2A1tMl-p2ozYHS6FvHJQ;2;32;50;112;172;466
99zoELPcbwRBUqiPoaPqiQ;1;9;16;663;849;2179
SfpJLbqHjLTR6FZ0s7upXQ;2;19;90;662;821;2156
J2Jl-zmU7bjKsc9JZ65c-Q;1;4;6;47;177;2116
jwkgVfSLydNMAF2US6bL1g;0;1;1;21;54;1918
dBLJTwDHD_SHGnE4gwPWMQ;1;1;5;86;159;216
s7MaEXwDnzUcqG16pG7Wfg;0;0;0;7;15;1822
2KjXarF28RIn7_APW1b7qA;0;0;0;23;30;470
DuVxQyPxNPUDO66VxfJTIw;1;2;2;206;349;471
WlsLzk-IIwcotjrh4fDo5w;1;4;4;31;163;1044
QMeDIEI1uCN4CWzWwzAnGw;0;2;4;58;163;1998
GphUtL7kAHxd1CXxntt-Jw;0;0;0;8;28;1569
10kx3j_jGJutjQDJSw_cBA;1;1;1;16;59;216
Wk21f0DAM7uj3DaJ_rMI-Q;1;1;2;13;55;907
Pw6fbFqzYt3DfQardKyCBw;0;1;8;194;300;377
j70u7spYb4E1X5DwuCf99Q;0;1;2;14;100;2042
mBcvp7NarEQEviJyRiX23Q;2;36;76;660;828;2164
ype7l-G4zuw3pmIG-HpvZA;1;20;51;199;306;377
DAcqRGI_u8yNCcUIczfNxA;0;2;4;15;80;1717
HG0Djdv_hQwFeE_-R2XFaA;3;77;203;684;836;2178
SQCqLXBnzU3Bw-SiLLvgqg;0;2;2;6;12;1838
5RvGRnsQGVqh0FM6ij3GiA;0;0;0;17;120;466
Ok0y3WvijsjmUpGAwlAZOQ;0;1;4;11;34;776
BooG5Hd_BTxlAu1JWbXdOg;3;23;33;200;309;377
MfK5DeKjnneIDZTUkUKP8g;3;11;15;39;90;466
sr-5EY6bmp4jINhea06MjA;0;6;9;37;113;466
whUR7TFShhEhPT0X2REk-A;0;5;5;21;51;879
5OpUORgAc84h2Z4ctxKCiA;0;0;0;7;61;947
jQ0uNiLU9mzeuQMS-YdS_Q;1;1;4;31;152;1057
pGwrPSAlwMvEnOsFHqB72Q;0;0;1;59;303;471
GQvMNxdE4uCIie4D53tE-Q;1;2;2;27;97;1078
uVJkqQ1U9MH7hBorrwGhBg;1;18;63;562;872;2185
l-gbfEu4oye4IZX75W-drA;2;2;3;8;55;493
zjNcjqgQlPrbnn-pV5YCSg;3;9;12;49;124;2118
DBpOYGNEwA4cC5xhJ6T87g;1;2;3;24;35;485
BhqDHM4nBjXYAaDTa5ykBQ;0;1;2;113;192;350
sg09rwt2WMCI8KAaOqOu2A;0;1;3;11;50;1822
sdK9vpfsqtQ2UHx8gTAWzA;0;1;2;43;234;1098
OO5oDYrIYlJaoFAFetrW-g;1;2;2;22;42;521
ZCF-HvfbITnNcaomqT5XRw;0;11;33;110;198;350
zpKTPWoW56wF6d9qNnxM3Q;0;9;27;673;848;2180
2E5fh57OvOQMWwxxEOkN8A;1;4;6;43;211;267
psvwCDbjNu7WhzGk5uLa8A;0;0;2;15;40;344
5YFVP_hmIXyVDU24sTKDxA;1;4;47;547;868;2179
agXGQ4DH4SqxtJxBHKjWIg;0;3;33;101;119;183
7KZG7LzkzIbPm_r1zZolDQ;0;3;3;27;157;216
2juujWzR3Ac_TSmbTzWawQ;9;96;184;681;837;2183
oWTakomAvtGSB85UwnIOSA;6;35;82;262;377;471
zDnxrHSH6nhpX2j67wJiUA;0;0;0;18;59;491
e8bOuDRCsHOb5IqQrapT2Q;0;0;0;5;28;466
MnaUUSxuaM8aKKhhjxLXWA;1;1;7;53;208;2084
lVB55eq-xIzi2J6VV11PYQ;3;8;11;104;154;466
FkRQ735Sh9JOsHBQYXFkEw;0;6;18;156;235;267
OPhWuFj83RDS9O1qU21X8Q;1;1;2;22;58;1781
p7UGlPkE3Gagm9Mq7aHfYg;4;6;9;101;239;518
GsDwQ9NzKu8eaAGFhkOtnQ;0;0;1;81;337;471
ak0PfrI9FZcFaDQv5oXtVw;0;4;5;7;45;1693
TQloD2_k3J67Q1J_picgfw;0;4;9;351;866;2149
PfmbhnCC7nrcvD6QBMEDhQ;0;5;6;97;247;1089
hqm2zJ1WY5UaVGZ6j07NNA;0;2;5;66;227;2072
1h9NXhwX4C4pXuBg7Dq7mg;4;9;11;32;94;975
ynwPpC1G2vn-BC9p_dO4Qw;0;2;5;18;52;489
SheKIt6Z_h-yzbkU8yjoPA;0;0;0;15;70;509
0NkRPv4QdGubH4xVD1DuNA;1;1;9;69;169;2052
-3dkEoYgH8AlUtBMZvzUfg;0;3;3;6;22;990
t1qF12NdW8KvCqxqbvy-Hg;2;12;47;239;373;471
SwBhaxfQPbyhsi0QHUAN0A;0;4;4;15;166;1090
saJFbz12EnzanelpD8_xXQ;0;5;6;9;35;936
4-TKASCNK5-XBWdXmeXWbA;2;78;226;681;833;2181
XUnOrn2ZPom7cJCfG9syXw;1;13;36;198;301;377
V2hqC0b1d6Yn0JMGg4DCPA;0;0;1;58;146;1103
4GVLLLEDXDR-CUE1t9DnKw;0;1;9;110;249;518
yPXqCvd-I5OEs8Lep7sigg;0;1;1;11;48;1827
3GvPXj5n0oig1ebnvwie0g;1;4;10;125;253;493
4w6Z5v0uVt08oSBaA3342A;0;0;1;34;228;2074
qu0qoXXxVVDxMaof1SFzXg;1;5;7;14;67;2028
e_3I3UEy6ibfDiABDPQCTg;0;5;38;574;849;2155
OjS4cZZxlyTvq6y9idmkjw;0;0;0;10;48;377
O8BC6z_CCz5mAagYZT9aAw;0;3;6;107;162;216
bRRlWJeuPtmI3UuGhh43Wg;0;0;10;35;141;466
UsfWvnkNmhpD4ntbyIURow;2;2;2;67;122;216
b3Tl3r8P4xWX0mAyESO1WQ;0;3;3;10;10;579
vDb4ioypKzJ0Wshp5i3-bw;0;0;1;14;55;1786
9dW3CVyvnTXdkXg2AOyBfw;0;0;0;28;310;471
33JlrWf0kmHd2VzW58Wp0g;3;12;23;77;175;518
XBFPFjjCYZhd2zmZLqRdEw;0;0;1;35;106;1100
Fv_snoYk6oI_t_YfLM3MFA;0;13;16;27;43;1769
VZFQS0SXzXPuxISbAgIVBA;0;3;5;24;173;2184
AEgaEEWNGuXWBHUkf_fN3A;1;86;164;678;842;2183
tJPaPZwRqFmDSEc8VEx9hA;4;5;62;672;838;2190
g7sGox7GgILjHwfmHYyyEg;0;2;3;10;23;1705
x0hzVPfxWXRIu0yOSEnLCQ;1;5;10;28;112;1868
YdMKdHOPbNgzxrC7xFwL1Q;0;2;2;9;15;481
9TJzfMc4gEKSUxfnGcj6dw;0;1;1;79;265;377
B8Uwm_12OajiujN_5AvrrQ;0;1;2;9;30;491
jSr8KHVtQWgC_S_xNyrG5w;0;21;38;205;308;377
xIDR-NE20QJfuBvpBmNb_w;2;14;26;82;174;518
ElCZ_9z_1Sx_FtgJokbrqQ;0;0;3;63;242;518
yqnxbt0GBPZ5IDACqqMkBg;0;1;1;10;44;344
Q9knOlfU9ppR1HhtK8r7qA;0;0;1;38;154;2110
idVfZKAHYec4C3VevKgkag;1;4;4;35;103;2054
cEnlLDbwRJjeIGXGQZN9NQ;0;2;2;53;139;471
shc1UzNA1jo2BOjdstsqpg;0;2;3;6;10;457
NMk5Qov6d337c51Ldmpn_w;1;2;3;13;133;2130
Yl2iZQZ4EB7N2vnZDYqoIA;0;0;0;20;578;2071
1_BzX6o0O6w_9yx9NczMrg;0;0;5;82;342;2200
wbrcw9fIlE5cqd_3GtXPFA;0;0;0;25;128;1983
H4t7YAtaDQ8bKOW452zSaA;0;5;24;522;857;2152
zO0UwsrbwCLYFWpn5jZ2DA;0;0;7;135;233;267
CV1ZOJap9ZiEmtqgN3SKNQ;0;1;2;14;34;1666
MYVWCT18urcDDPl7nJ5cFg;0;0;0;69;229;493
NgH1W4V9ZCOkAeGJQ1ON6A;0;1;2;34;100;976
iwYEJXSabFsVK2Au4fdWLA;0;0;2;66;684;2101
nB9dev-4Wzxo4NHJkQQmUQ;3;27;93;659;819;2157
bGBK1r0I46Oc8eU8fNc0bg;0;1;1;43;138;2015
-Or44IdY51Ukd618kikmtA;0;5;33;654;842;2168
KOprnHl3K-oXWszxZKESow;0;0;1;12;35;996
SDF1usj2mnUNqbIy4JBQTQ;0;0;0;38;81;216
7kv0_b00dLOqKxaHb7Xfeg;1;1;3;118;172;466
_bofVL_0MxlZYWBa8XEJEg;0;10;15;98;183;994
eEW2LAE2Fb8rZVE2rtNeyQ;6;20;41;612;849;2158
ZyOqGKdr5JetY4jgD_UoGw;1;6;13;190;359;471
_3VCzu9a79nrU0YA-WvUCg;0;1;8;101;249;1090
Hf5d6683-zPMmN0tQWi7BQ;0;1;5;113;286;377
Xbx0B7y0MAKgR4tqQvWazw;2;12;12;51;124;2121
CTLnaL6IYK11qbv-zsSk1w;0;0;1;12;71;517
lRbHFOIFuusN2WOR_ypQ_A;3;14;68;668;834;2172
RCy4M2ND4YK0uRbodV_v8g;1;3;3;71;376;471
PjknD8uD_0tisZQbomiYoQ;6;83;188;677;837;2176
osOONoA8wMF5ZpLWUS7VOw;0;5;26;108;169;466
tVNP5Ap6EAypgwsiPHWW2g;0;1;6;93;187;267
RHKhrJeq5iDRxYgobK4mCQ;1;1;1;35;78;1464
Mxlw3cSKkWv5o4HdRWGTPg;3;4;5;119;226;1088
V8OAg2UNc3jgoltKAehhLQ;0;1;4;30;150;1056
dbfm8H0KQRrxT_QSXrQZ-A;0;7;56;656;834;2163
AQfAhiVYzRDH9h0t1TiIIA;2;4;9;77;745;2185
XahxHmkaFOAwXix2VGRAUQ;0;10;15;577;851;2166
CupDB560BayqHoIEoeEhCQ;0;0;0;19;57;1784
t5Ca7rn3NsjfZcpfbhRZKA;1;6;10;231;403;471
xCXGV3wEvYd4xBGx8ZRFQA;1;15;91;671;837;2172
LWxplpZ01XtgpkSBSicNCQ;0;1;1;30;173;377
jLerIZFpe25jOUf722qzBA;2;3;15;211;384;471
-a0kKyJPMw-8z5AjfQstTw;0;0;3;59;289;2150
Vo6qANHRdcJPdGryYZ5YEw;0;2;7;83;256;518
35BuVcbDU7D9mjmruxmnEw;0;2;3;38;126;1101
y5fT2Nx49cWtmQTJzkphmg;0;3;4;77;130;216
WoI4kF2nFFu2Nl8mhFQOcQ;0;2;6;29;109;972
nGFWg8F1dvDW3iasvyOEBg;0;1;1;7;12;1121
6rzuiMOivqs6Qc3VS1ugGg;1;1;1;35;81;1056
zaC6coZ5Gp8mLjeg7Slh6A;0;7;28;199;303;377
Mq9gCgsWS6-_1HMUH7iiXw;0;6;43;197;302;377
2J6x5uYTXbJzTHbQN1W6eA;0;1;12;125;248;518
e2__bkb8kvgEuFHZO7iScw;2;5;6;15;41;466
paO0ETshl56TNSaEyzm9Cw;8;94;183;681;839;2183
gfTWMLJmNz7YBz6332uxdg;2;5;5;31;113;991
aDSfrxqOf8lelQ9Ofqt1tA;1;2;2;9;15;481
1QprdzNzcYKRcSTIfh5BGw;1;5;51;673;845;2170
OSV4mS8wLuRAu5d1nkmaQA;1;6;10;125;253;493
3kFs_QlJ64oZ2qPu0WqaWw;0;5;5;21;51;874
u-8sFq05DQ6PYCR5HiKZ2w;2;35;71;648;857;2183
tRo8kUT8DmVsKl-d00cgvQ;2;9;9;99;246;518
2jwUldEzfMAjPQVCgljLCg;0;6;16;176;253;493
Ir4-CFGZDfloJkUMax13Og;0;0;2;34;117;1072
Vgkz-0jEkYig7_WPTiTgyw;0;0;1;25;118;518
TTl2V6mG7IAMi_JK16bgow;2;3;3;19;111;350
uTq9qVkOuxjBPjqC7K0XYA;1;3;4;11;30;489
JCpGUgmvCIcPplQIRGD4yg;0;5;13;99;170;1010
QGUj9Za0iG_OJz0CqujE_Q;0;1;3;36;157;1047
uqXYVxIwoEsFFjEHBlMZQA;0;4;4;63;229;518
CLnCVeYvwVVn8B9FDrC5aA;2;2;2;34;80;466
RmEuAg_sbAI7DD3BurvO8Q;0;1;2;17;95;1983
xr6tLZ6MMyBmOr8EGVAWQw;0;1;1;44;195;2169
a_ts6C7QntisENtyitJRBw;0;2;2;22;113;1102
6ro0Uy6TCDZ-R3a90Dnt6w;0;2;8;97;196;518
d3v51cMiLdNvn0GevIQDeg;0;1;1;7;13;502
WRQ75NLY793uvDSlura5WQ;0;0;0;26;92;2123
g_0U8kzf5iTMJ-I9E3MWlA;1;1;3;44;195;1002
aoGstjLfJi4p0lcS9rFDmQ;0;0;7;33;125;2096
Yz6b3SrI_MXcaVekMISmIg;3;3;3;69;254;2146
Oun4NN-u5yiHIxDqtJnxgA;0;8;42;594;804;2148
TCROPjxfzCZzrQjqLqstSg;1;15;34;646;838;2164
uiv7dH5PsqjOvIWr91iDDA;0;0;0;44;203;267
h_Z-1d9Fwc_VHoWOYVen-w;0;1;2;13;40;1841
63vCK62HJXpGi8aG0wr58w;1;5;7;69;245;493
qkMMO794-59404bUiJ1Odg;3;8;16;100;251;518
YwglietQ41y_GVlnO9eBPA;0;11;14;100;184;992
v5doqJn6cJ3vHJuVOghMzA;0;0;1;24;92;1915
KuCqZJuqs7EEWzxeZ3w94Q;0;0;0;17;39;494
61RiTA-T02sU84FhoCLz_g;2;15;38;552;861;2155
DHMTaMk6JEcgYC2mIwi0hw;0;0;1;17;107;2005
hUcUvCpETeN0hvN32zrOlA;1;1;1;4;18;734
WH56nCM5KEcFKChDchvKlw;0;1;6;30;83;977
OPQWnVzSu70iE26LOaZiJw;0;14;41;110;169;466
h5gcHaJUVf9W-ZOQ1fpg0A;2;5;9;24;113;2112
alpF8d_veJy9Isk6f7wgRQ;1;4;5;65;220;267
bKy4goWSRKsEYkQ7NGSu3g;0;16;47;112;170;466
3emutOUAcgDUtwiXGDnYGQ;0;1;4;73;212;1088
XoS-hu_i2Dr8VxzeMxLwVA;0;4;8;72;171;350
qaDImxPguQz0jToNYvB1Eg;0;12;29;600;805;2160
9wicN8U1jTdXG49anAV9JQ;2;2;3;13;133;2130
I_Sxmx6puRYyLS51RtLqtQ;0;1;8;112;193;267
R_3EhO4r3kMSw_W9DpbYaA;0;2;2;43;217;377
7xel1TMEUaK32yKYuWdx5w;2;2;3;23;72;969
ACYqszWy-AlxeskqHuiRBg;1;18;30;106;198;350
5cvVmZYhYr1P0ot0ed2lJQ;1;2;6;43;78;1536
t99FUZpRk5eMd1G33T-05Q;0;0;2;15;57;919
2keoSehgkUD3Sv__f0lkTQ;1;1;1;11;24;1592
x-64ogehwhEXOfo_NEE5mw;5;9;10;84;272;1090
NZL6CxqSzc4BThjhx21nJQ;0;2;2;32;155;2037
pICJRcyqW1cF96Q3XhLSbw;7;25;33;144;254;1090
mZhgrM010o3JkaCZO3dXRw;0;1;1;15;112;377
ra8-KYlESFGeK11BG7SCrQ;2;10;11;27;94;465
IDjYyBrPW5C2CT9mXsyuBA;0;9;52;157;226;267
DZz6zpI_eKcNyTPhfkF8dw;1;1;2;31;139;1889
w2COOqbypjJd-HbJAa-0pw;0;3;4;16;28;344
JaBxw6oXYaizlh5Y_DoKkg;0;0;3;12;48;976
RM8KUqpvhBP5FhGJ6Eqp3A;0;2;2;9;81;350
48hwr-F1xEFfHdTD1ueE2A;0;45;187;674;830;2171
p6zCE-CRFFLtjlrtn6kyCg;0;2;4;44;194;350
Itg5hXat9PkPVX4cITJBSQ;0;0;1;43;155;988
RWnrlVDBTWRUaNXwwcoCLQ;0;0;0;25;73;1058
nOc4sJvuD04e2yqYmIos4g;0;0;1;12;66;350
9L7yi0YRdzbK1KCjBsalNw;0;8;22;211;307;377
zhdJZc19FDnARtn_r9WDjA;0;0;0;18;103;2034
TK31nJa2D8wYzgR0yaxTHw;0;4;5;18;31;490
Q5jjv62ck52e9A8mPY3SPw;0;1;2;35;82;2030
QG_CEG2_kb-0af1O0HiADg;1;6;12;167;255;493
jFAj4ZTHKukcEnFZXz2DiA;6;42;136;661;816;2159
-vSkeoIujNpKhITwvcYVLw;2;2;2;34;81;466
Xj2Lym4T6NXYGfmZmZDFFw;0;1;1;15;25;1629
6f8dXcqMrNPMHm1fXFQQbg;0;2;15;108;158;466
f4XSOzFOQDydPyqavMV7cA;0;6;6;16;374;2114
5DSOl68ua27nwknuiFUHhw;2;4;6;64;226;350
fFb9GJIGQ7dt5dd63xov8Q;0;3;5;15;31;489
uVNzMzly3ICsE_tgR-IlqA;1;1;1;39;175;2107
HR1l5-NNQdD3reR89aFguw;0;1;4;39;136;2094
enrfGLDwo4We6Oi38qUJxw;6;25;34;146;254;1090
_5k9hs8ae9S9Dj46EZrSAg;0;1;8;37;85;1039
ExfSwwCB1zQ6ZGd_UQ4wYQ;3;30;151;669;824;2160
Bcsd8ZedTR5VK1DcGnmDtg;0;1;3;32;76;1993
RA4MK-QyDxezQzYgliHHCg;4;27;50;185;262;493
0m5uP9SGYT7w6liaBROwXw;1;13;40;607;810;2161
8NGxdDjUnNr_7ZnAWk_cRw;1;2;7;81;256;518
tRdnYLHDgdj6n-xzqTQeCQ;2;2;6;85;217;1089
iBuu7okC3YxfHO-osHa2eg;4;28;44;111;169;466
mUt4Bdk36wcfA7ySWqAoYQ;0;3;3;35;131;1104
RQBwDVWNCyhhsLcyD6rkMg;0;1;2;86;181;350
mJYm5ronkSp2hDI71rdKxQ;2;3;3;7;24;482
-7qO7OvcQS7t6v6uHxDAxw;1;7;18;211;309;377
WQx928GOxEAIbKWP8GWPuw;0;0;0;22;68;1827
_tgh9i0r9WPHakd_8PSTNA;0;2;4;61;454;2082
V9AitNEoxNsQhfx8Xpu55g;0;0;1;34;276;471
-sdxKwgP6209YUfoFiVuTQ;0;0;14;80;209;518
Em9xPtWJst1AYROBkDZYBg;0;1;1;11;31;1610
P0ldsyfDWNcWnGSq8w2jFQ;0;1;2;12;68;1903
cVxy5TZv6dAm0KhkpktFcQ;0;1;2;51;109;471
CPk6ozrDMy0ohC4-z0kGbA;2;3;6;57;143;216
RW9kgSc3ijbmnayAlVHzGA;0;2;15;113;374;471
WQv2RGlyOIlDsUmF63nh-Q;0;1;3;8;29;1525
kooLdkrNy4bRMXDZnKLzbQ;0;1;2;15;25;1657
ilriW8ywq5HFs56Ux8pftw;1;2;7;47;77;1583
p761BGYIhxRozawwS7XrsQ;0;7;15;17;23;1147
4T8dsk4lvfpdHSrWuRAKdA;0;0;2;150;298;377
283P7ZbkvsHfhZTQX5m96w;0;0;2;17;36;486
Up_4I0tqoVtyknJJXULdfQ;1;1;1;3;20;832
Zlb0FD8BRAwLFIngXe0saQ;0;0;3;20;37;466
a2UtxqPxstaoyU4yrisDwg;0;6;7;110;303;377
zKbpzL0w2vAE68MuyekDAw;1;1;3;39;137;1972
fgDaZkRNZbxdXzsj04xa3A;0;3;3;20;118;350
X3Qa-dXb2DFdZZ2UnAfSVg;0;2;3;40;166;2040
02nUjwVmJGTgGyiIi-hklg;4;85;161;680;842;2184
WazgWp2VRP7jBiltq8tnyg;0;0;1;5;43;466
hH4POQ9ly9VmHgkpqMdOFQ;2;10;10;46;186;1100
0D1UBNxkT17qejQjjlZurQ;0;1;1;17;51;466
wlzn5BhVMS2Kz3BYcTZIRg;1;13;18;45;77;1595
_GfI_1ViCDVW7WxjVNvl7A;0;1;3;38;121;2115
WLaT4_8EgunV0UXks3Qukw;0;2;6;28;40;1797
cbG-YiFmhZ6AmGuuP6f64g;1;4;6;30;88;952
U1Gao2oKgFaggpksDIctiQ;0;4;22;159;235;267
4yjgHXfwO94puF7Ac-lCTg;0;0;0;23;111;1967
FCAqHUb6Wn1ABMDQZG0Dnw;1;2;3;9;63;1691
fz85ozE9tZCIAPGTplZhTQ;1;3;3;15;44;1850
5JyEHdmTufydVTQsw4afQg;0;0;1;7;235;471
kXfVql_wkaS7agu6gpzEkw;2;2;5;34;204;267
6afesz8yZhjOgijkWl4jig;7;39;65;103;119;183
8u30hH32rp4d3TnULZw9vQ;0;0;0;5;6;422
DGefID2EzDJl4g_DCMbnYQ;0;10;22;67;200;471
cLNyFQ3T7p_Kcf09IburKw;0;0;0;64;300;2157
6fZWaWkvqrZNCxl_7PMDBg;0;1;1;66;133;216
mHqsNKj3UPMcQwGu-akL-Q;1;30;64;162;233;267
QQq1LwR-X1ZdpDdYIzNh2w;1;2;3;73;203;471
hx_9etInU71CGRs6xDjM0g;0;3;3;17;69;466
AIeyR4FxIx1FkWY6BwJHhA;0;2;9;112;195;350
8Aavn4p0d-OX3GtHcLnGgQ;0;4;6;125;225;350
78lXlSJ2Vp3kw0Ds9dZsdw;0;0;0;29;72;1875
D-NWrg9OVKIpHm0a74Pj_Q;0;1;4;128;249;518
2WqDjTxf9IoeVU52XnLZaw;0;0;0;7;33;465
qV-fAuhroG1am3WpNobEng;0;1;2;25;88;934
k6WAVICs1yY07JPXLYCj_w;10;39;88;658;825;2165
eZm0-iedpPrumpf_4eeJag;2;9;42;109;169;466
X3AVbLMRGMmD5B-lH0OpQQ;4;7;10;35;143;466
KLBWUdr0nrrK2mPBj0qg_A;0;0;1;50;124;471
eZNBKIqJi5w7-bGh501ovw;1;2;2;6;11;440
mi7JfdCRLfxzFG71oW0I1g;0;1;3;9;55;1812
64tYqfgsfgCkgtXV_9uu-w;1;13;15;587;850;2169
MOKiCrc626sbmzMxIez5yQ;1;2;2;15;83;1099
HC0g0xOuGDqn1jCCMctu8w;0;3;9;124;241;518
IThvWu5a659nF3bk-wzgcg;0;2;2;41;199;377
i6D8QSgr82Yd5PqiUf3hXg;0;0;0;25;80;465
IO0zhMADxMmw7NXB2iJbKg;0;0;0;8;26;1705
o8VR_4C-krOcgHiMoi-g6g;2;3;10;77;233;267
LO1T3M80J3sqOQjkl3GThA;0;1;1;21;74;377
GTS97x6mFLjGXn3ITKaQuw;1;3;12;172;246;1090
y5JFtXvdV9hUsRAZS9v2OA;0;0;0;2;19;1651
q_1xjztlLeeYo12GBsuZXw;0;21;32;201;308;377
pd1XNEPorncrBED2e8CgHQ;2;14;20;45;78;1589
Ka-js9Fn1yRGcyy3VBDPDg;0;0;0;28;111;466
akDpsA4iPc6_0pHbDWFyYQ;0;2;2;13;35;518
jtvJ6JQ4D2z-SKdPkoU07A;0;0;2;2;9;387
1LL54pSLD2MS1u3OvCzygw;0;1;1;2;18;471
qAYmjp2zObRayfpYVUN-HA;1;2;3;33;110;2075
1PKvoJ-jtw1UcuzCVtoqiw;0;0;0;25;92;1924
q-dcHGK0ur8O2F9AI_0Ilg;1;5;6;9;35;944
kW3e50BWFl5QxxP0GEYPNg;1;3;3;12;80;216
1NdGpMaXMWA8FwJRL7LZnw;0;0;2;36;133;466
XH65ppjM-rlUmMnlH6CAFg;1;24;33;148;249;1090
ngkjYkjJcPQ28gDub3R0IQ;0;2;2;12;34;1766
NFE6ThbmVlRmX7uzJ3wJ0A;5;27;37;205;309;377
80I1vUvNOS9u50Y5oqq8Vw;1;3;5;41;90;1034
jshnKTsnoXLSez5XD1qo7Q;0;2;4;38;139;183
E5QDrZPan50Rd7jWcaFyfg;0;3;12;15;48;1854
C_csOMzSkq3Ufau_rKmTmg;0;2;14;165;238;1090
i1PNxXNO1zlEWJF-GvDuEQ;3;10;15;30;112;2080
ovWd_lbvnK1dQSkSkQRfpg;0;16;71;626;814;2150
7x5A_GbTLveFhLHf7MbGXQ;0;1;2;8;54;801
mvhxTBUXIsM4judjBE9u0A;1;8;16;81;320;2200
RQpPCFJwPaOOCqX6S3nujw;0;4;5;37;127;216
A4HxaMk6EZlieG7jr6FB3w;0;3;6;55;175;2073
9r8jxa_KCn9UYEr9eqSDuw;0;2;6;9;34;946
EtGFDdjui_Hww78JU4XoXg;0;1;9;102;119;183
lAbUj9aQ7BX__vZNYewTJw;0;0;0;21;69;906
YH5KqmYkkrJrPP7kcJjKfg;0;1;1;23;74;377
